mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_roc_auc,split1_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
60.86565542221069,1.0543146133422852,4.129542112350464,1.5650510787963867,True,gini,,2,5,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9397295580217,0.9590489739672953,0.9493892659944976,0.009659707972797638,244,0.8187599588251054,0.9318181818181818,0.8752890703216436,0.056529111496538165,200
93.73732435703278,1.5659633874893188,6.195585131645203,2.100488781929016,True,gini,,2,5,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.9438401254082114,0.9590307102686567,0.9514354178384341,0.0075952924302226665,177,0.8188304637816038,0.9320251253834543,0.8754277945825291,0.056597330800925216,185
31.369205832481384,0.38475072383880615,2.096427083015442,0.7068284749984741,True,gini,,2,10,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.9361596827802039,0.9588987944285307,0.9475292386043672,0.01136955582416338,292,0.8190842816249982,0.9323659736086088,0.8757251276168035,0.0566408459918053,158
62.72239661216736,1.5038316249847412,4.137725830078125,1.3531863689422607,True,gini,,2,10,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.9424860492078097,0.9590904078127089,0.9507882285102593,0.008302179302449642,195,0.8189996756772001,0.9326581292301699,0.8758289024536849,0.05682922677648489,146
100.05280864238739,3.8332630395889282,6.141653299331665,2.0831668376922607,True,gini,,2,10,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.9464662223856659,0.9591368291726712,0.9528015257791685,0.006335303393502634,154,0.8190560796423989,0.9328407264936456,0.8759484030680222,0.05689232342562334,136
30.30142319202423,0.7021793127059937,2.1215604543685913,0.7318474054336548,True,gini,,4,2,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.940622423130999,0.9588328215126661,0.9497276223218325,0.00910519919083358,228,0.8173357587038369,0.933498076642158,0.8754169176729975,0.05808115896916055,187
60.68161106109619,0.20220017433166504,4.053942680358887,1.4270153045654297,True,gini,,4,2,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.946783296386395,0.9589961929026952,0.9528897446445451,0.006106448258150099,151,0.8174767686168337,0.9339606563762964,0.8757187124965651,0.05824194387973136,159
92.1981498003006,0.4868053197860718,6.064181804656982,2.1529808044433594,True,gini,,4,2,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.9494530366000113,0.9590250109731853,0.9542390237865983,0.00478598718658696,123,0.8174626676255341,0.9336806739056337,0.8755716707655838,0.0581090031400498,176
30.609153985977173,0.34307360649108887,2.1465104818344116,0.8130158185958862,True,gini,,4,5,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.940622423130999,0.9588328215126661,0.9497276223218325,0.00910519919083358,228,0.8173357587038369,0.933498076642158,0.8754169176729975,0.05808115896916055,187
63.19424283504486,0.10521161556243896,4.13749635219574,1.4236022233963013,True,gini,,4,5,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.946783296386395,0.9589961929026952,0.9528897446445451,0.006106448258150099,151,0.8174767686168337,0.9339606563762964,0.8757187124965651,0.05824194387973136,159
92.85245668888092,1.0523313283920288,6.141481518745422,2.137914776802063,True,gini,,4,5,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.9494530366000113,0.9590250109731853,0.9542390237865983,0.00478598718658696,123,0.8174626676255341,0.9336806739056337,0.8755716707655838,0.0581090031400498,176
30.16695487499237,0.3346065282821655,2.002001166343689,0.6521128416061401,True,gini,,4,10,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.9445315418725241,0.9590625524429909,0.9517970471577575,0.007265505285233398,166,0.8173216577125372,0.9338754443200078,0.8755985510162725,0.05827689330373531,175
60.32435417175293,0.47313642501831055,3.953498125076294,1.27726149559021,True,gini,,4,10,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.9469424642694708,0.9592693653341768,0.9531059148018238,0.00616345053235301,139,0.8178856973645248,0.933851098018211,0.8758683976913679,0.057982700326843106,141
92.7290221452713,1.3625739812850952,6.0113677978515625,2.0406861305236816,True,gini,,4,10,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.9492055199601384,0.9592913551183455,0.9542484375392419,0.0050429175791035785,122,0.8176036775385309,0.9338997906218045,0.8757517340801677,0.058148056541636794,157
23.229792952537537,0.3084365129470825,1.3266661167144775,0.24786734580993652,True,gini,10,1,2,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9566322886685797,0.9616549482405147,0.9591436184545472,0.0025113297859674644,61,0.8220172878153335,0.9422018795344987,0.8821095836749161,0.060092295859582645,40
46.704084277153015,0.14969289302825928,2.6488982439041138,0.5539282560348511,True,gini,10,1,2,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9538381619152896,0.9622357804778361,0.9580369711965628,0.0041988092812732525,100,0.8229761552237123,0.942920095437503,0.8829481253306076,0.05997197010689537,6
71.10955131053925,2.4415396451950073,3.929401993751526,0.7776569128036499,True,gini,10,1,2,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.9554378819586897,0.9622348985465303,0.95883639025261,0.0033985082939202993,76,0.8227082363890181,0.9429444417392998,0.882826339064159,0.06011810267514084,11
23.343117475509644,0.3152008056640625,1.320847749710083,0.243513822555542,True,gini,10,1,5,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9579648378726429,0.9618922673434274,0.9599285526080351,0.0019637147353922524,27,0.8205930876940649,0.943078346399182,0.8818357170466234,0.06124262935255853,56
46.7321457862854,0.3096432685852051,2.5927939414978027,0.47716426849365234,True,gini,10,1,5,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9545359070579755,0.9621315338219301,0.9583337204399528,0.0037978133819772664,95,0.821989085832734,0.9423357841943809,0.8821624350135575,0.060173349180823454,35
69.95043778419495,0.5087826251983643,3.8875173330307007,0.7744184732437134,True,gini,10,1,5,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.9552336991658363,0.9623448370742436,0.95878926812004,0.003555568954203614,79,0.8220877927718319,0.9423844767979744,0.8822361347849031,0.06014834201307129,33
22.607960104942322,0.13683879375457764,1.3172112703323364,0.252278208732605,True,gini,10,1,10,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.9572825341048077,0.9629585525805652,0.9601205433426865,0.002838009237878747,18,0.820043149033377,0.9420436285728198,0.8810433888030984,0.061000239769721354,93
46.2354918718338,0.047123074531555176,2.6679461002349854,0.49129605293273926,True,gini,10,1,10,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.9556742475166554,0.9628041602608463,0.9592392038887508,0.003564956372095418,58,0.8209174104939577,0.9426401129668404,0.881778761730399,0.06086135123644132,62
70.55354118347168,0.7103989124298096,3.9168330430984497,0.7453631162643433,True,gini,10,1,10,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.9566244043293074,0.9628082649532499,0.9597163346412787,0.003091930311971247,38,0.8213968441981472,0.9428957491357063,0.8821462966669267,0.06074945246877955,37
23.034595489501953,0.031109333038330078,1.3521734476089478,0.2574406862258911,True,gini,10,2,2,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9566868433190034,0.9623670071049787,0.9595269252119911,0.0028400818929876226,46,0.8200713510159764,0.941824511856649,0.8809479314363127,0.06087658042033628,96
46.72238385677338,0.07444822788238525,2.670740842819214,0.5120043754577637,True,gini,10,2,2,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9537570177131705,0.9620308846736905,0.9578939511934305,0.004136933480260008,102,0.8219185808762356,0.9420679748746166,0.881993277875426,0.06007469699919049,48
68.67909348011017,0.5607742071151733,3.906020402908325,0.800727128982544,True,gini,10,2,2,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.9548574863262635,0.9621506052152327,0.9585040457707481,0.003646559444484554,89,0.8216929650154405,0.9423601304961776,0.8820265477558091,0.06033358274036854,46
22.935095191001892,0.5609792470932007,1.2857342958450317,0.2232457399368286,True,gini,10,2,5,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.9549174472977577,0.9627555058626956,0.9588364765802266,0.003919029282468955,75,0.8193239984770929,0.9429931343428933,0.8811585664099931,0.06183456793290021,92
46.52160060405731,0.23528778553009033,2.6475942134857178,0.47506022453308105,True,gini,10,2,5,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9541186844212795,0.9629921963297248,0.9585554403755021,0.00443675595422266,87,0.8206212896766643,0.9428105370794176,0.881715913378041,0.061094623701376694,66
69.0286773443222,1.3861604928970337,3.8394033908843994,0.7078285217285156,True,gini,10,2,5,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.9546119582015831,0.962649326678528,0.9586306424400555,0.004018684238472459,84,0.8203110678680712,0.9427374981740274,0.8815242830210492,0.06121321515297812,74
23.4114590883255,0.04445183277130127,1.3270697593688965,0.23808813095092773,True,gini,10,2,10,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.9578936546452133,0.962469825150948,0.9601817398980806,0.002288085252867389,12,0.8195778163204873,0.9421166674782101,0.8808472418993487,0.06126942557886139,101
45.9732700586319,0.10471022129058838,2.6256097555160522,0.4826599359512329,True,gini,10,2,10,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.9548673877471747,0.9625029064833087,0.9586851471152418,0.0038177593680669974,80,0.8203533708419702,0.942627939815942,0.8814906553289561,0.061137284486985854,76
69.60288310050964,0.21783876419067383,3.7835432291030884,0.7015162706375122,True,gini,10,2,10,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.9554312632582568,0.96253409834466,0.9589826808014583,0.003551417543201596,66,0.8207622995896612,0.9426766324195355,0.8817194660045984,0.06095716641493715,65
23.70612335205078,0.3549656867980957,1.3410972356796265,0.2645021677017212,True,gini,10,4,2,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.957761053073334,0.9620335770882186,0.9598973150807764,0.002136262007442269,28,0.819098382616298,0.9414593173296976,0.8802788499729978,0.0611804673566998,106
45.63421845436096,0.6627907752990723,2.591063141822815,0.4797593355178833,True,gini,10,4,2,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.9564774599803304,0.9623693123011827,0.9594233861407566,0.00294592616042616,53,0.8199867450681783,0.9419584165165311,0.8809725807923547,0.06098583572417643,94
71.27676939964294,0.31367969512939453,3.8332661390304565,0.7382422685623169,True,gini,10,4,2,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.957214663132657,0.9620968400697074,0.9596557516011822,0.002441088468525199,40,0.8196906242508848,0.9421288406291084,0.8809097324399966,0.061219108189111804,99
23.40661609172821,0.1231766939163208,1.3322275876998901,0.2546619176864624,True,gini,10,4,5,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.957761053073334,0.9620335770882186,0.9598973150807764,0.002136262007442269,28,0.819098382616298,0.9414593173296976,0.8802788499729978,0.0611804673566998,106
46.62229573726654,0.1286236047744751,2.6407550573349,0.5229822397232056,True,gini,10,4,5,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.9564774599803304,0.9623693123011827,0.9594233861407566,0.00294592616042616,53,0.8199867450681783,0.9419584165165311,0.8809725807923547,0.06098583572417643,94
69.4312994480133,0.44320034980773926,3.801487922668457,0.7194960117340088,True,gini,10,4,5,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.957214663132657,0.9620968400697074,0.9596557516011822,0.002441088468525199,40,0.8196906242508848,0.9421288406291084,0.8809097324399966,0.061219108189111804,99
22.75746476650238,0.12249314785003662,1.3533108234405518,0.22419333457946777,True,gini,10,4,10,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.9560201591031777,0.9616797346674567,0.9588499468853172,0.0028297877821394923,72,0.8174344656429346,0.9426766324195355,0.8800555490312351,0.06262108338830041,108
46.51188373565674,0.2582111358642578,2.5860135555267334,0.5302736759185791,True,gini,10,4,10,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.9560865727023727,0.9619477779408766,0.9590171753216247,0.002930602619251932,65,0.8188304637816038,0.9423357841943809,0.8805831239879924,0.06175266020638853,105
70.09761714935303,0.38465452194213867,3.903233766555786,0.8297626972198486,True,gini,10,4,10,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.9568959555185217,0.9619809023304895,0.9594384289245056,0.0025424734059839027,52,0.818731756842506,0.9426644592686371,0.8806981080555716,0.06196635121306554,104
30.269939661026,0.26087331771850586,1.9953707456588745,0.6371580362319946,True,gini,20,1,2,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9134663460231834,0.9587162097047397,0.9360912778639616,0.02262493184077813,412,0.8191829885640961,0.9272289039294931,0.8732059462467946,0.05402295768269849,293
60.74580121040344,1.4212090969085693,4.03890860080719,1.3521414995193481,True,gini,20,1,2,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9241606465753159,0.9590218876891874,0.9415912671322517,0.017430620556935728,381,0.8197611292073833,0.929444417392998,0.8746027733001907,0.05484164409280734,235
91.37600791454315,1.7395745515823364,5.8439613580703735,1.8807145357131958,True,gini,20,1,2,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.9344681995633679,0.9590534646902368,0.9467608321268024,0.012292632563434436,309,0.8195214123552885,0.9306860787846326,0.8751037455699606,0.05558233321467204,220
30.360732316970825,0.02164912223815918,2.157842755317688,0.8069244623184204,True,gini,20,1,5,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9258234568265599,0.9588768821474162,0.942350169486988,0.016526712660428156,375,0.8188868677468026,0.9318668744217753,0.875376871084289,0.05649000333748633,190
59.473180294036865,0.3633136749267578,3.8827762603759766,1.2300033569335938,True,gini,20,1,5,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9352655675257315,0.9589621646077304,0.947113866066731,0.011848298540999447,301,0.8202546639028724,0.9327311681355602,0.8764929160192163,0.05623825211634392,112
89.68523490428925,1.2880727052688599,5.92086386680603,1.9523992538452148,True,gini,20,1,5,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.939245428409383,0.9590826910622574,0.9491640597358202,0.009918631326437222,249,0.8201559569637745,0.9326216097774748,0.8763887833706246,0.05623282640685012,117
29.795746326446533,0.05393862724304199,1.9587080478668213,0.6271519660949707,True,gini,20,1,10,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.9368161290720606,0.958976372313203,0.9478962506926318,0.011080121620571204,281,0.8206494916592636,0.9317329697618931,0.8761912307105784,0.055541739051314765,122
60.83433711528778,0.919035792350769,3.8072515726089478,1.2377108335494995,True,gini,20,1,10,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.9431728621166199,0.9591129704068062,0.9511429162617131,0.007970054145093164,191,0.8204379767897684,0.9331572284170034,0.8767976026033859,0.05635962581361753,110
90.43638062477112,1.0340347290039062,5.8140023946762085,1.9164952039718628,True,gini,20,1,10,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.9466946987625886,0.9591436081658624,0.9529191534642255,0.006224454701636906,150,0.8204097748071689,0.9334493840385646,0.8769295794228668,0.05651980461569783,109
30.23924493789673,0.38079047203063965,2.0009735822677612,0.6309093236923218,True,gini,20,2,2,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.9330730017209417,0.9584852360530297,0.9457791188869857,0.012706117166044029,324,0.818463838007812,0.9318181818181818,0.8751410099129968,0.0566771719051849,217
59.17637240886688,0.614327073097229,3.9519031047821045,1.292504072189331,True,gini,20,2,2,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.9400269744337255,0.9589447994694056,0.9494858869515655,0.009458912517840035,240,0.8191547865814967,0.9329259385499342,0.8760403625657154,0.056885575984218784,130
91.03456115722656,0.4544181823730469,5.870102286338806,1.9336730241775513,True,gini,20,2,2,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.9433159006092406,0.9590937849860218,0.9512048427976312,0.00788894218839059,186,0.8187881608077048,0.9327676875882553,0.8757779241979801,0.05698976339027528,152
30.33538246154785,0.8215084075927734,1.9453898668289185,0.6218327283859253,True,gini,20,2,5,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.9347266460162309,0.9588245515507592,0.946775598783495,0.012048952767264143,307,0.8183087271035154,0.9327433412864586,0.8755260341949871,0.0572173070914716,178
60.62603688240051,1.6751015186309814,3.9111082553863525,1.2452330589294434,True,gini,20,2,5,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.9393734036694381,0.9589674707459466,0.9491704372076923,0.00979703353825423,248,0.8186894538686069,0.9328285533427473,0.875759003605677,0.05706954973707018,156
89.92126131057739,0.8472645282745361,5.887152552604675,1.8841255903244019,True,gini,20,2,5,300,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.9433575127226287,0.9590603140597646,0.9512089133911966,0.007851400668567932,184,0.8187035548599066,0.9332789599259872,0.8759912573929469,0.057287702533040274,134
30.72891867160797,0.8619116544723511,1.9545667171478271,0.6238694190979004,True,gini,20,2,10,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.9395965395733706,0.9588633496984389,0.9492299446359047,0.009633405062534128,247,0.819098382616298,0.9327798607391538,0.8759391216777259,0.05684073906142789,137
60.18344736099243,0.4807426929473877,3.860375165939331,1.2704026699066162,True,gini,20,2,10,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.94415626688392,0.9590334834526513,0.9515948751682857,0.007438608284365655,172,0.8190560796423989,0.9329989774553246,0.8760275285488617,0.05697144890646283,132
