fpr,tpr
0.0,0.0
0.0,4.7072114479382414e-05
0.0,9.414422895876483e-05
5.925574780753733e-05,9.414422895876483e-05
5.925574780753733e-05,0.0003295048013556769
8.8883621711306e-05,0.0003295048013556769
8.8883621711306e-05,0.0004236490303144417
0.000177767243422612,0.0004236490303144417
0.000177767243422612,0.0010826586330257954
0.00020739511732638066,0.0010826586330257954
0.00020739511732638066,0.0011768028619845603
0.00023702299123014932,0.0011768028619845603
0.00023702299123014932,0.001459235548860855
0.00032590661294145534,0.001459235548860855
0.00032590661294145534,0.0016945961212577669
0.00038516236074899267,0.0016945961212577669
0.00038516236074899267,0.0019299566936546789
0.0004147902346527613,0.0019299566936546789
0.0004147902346527613,0.002071173037092826
0.00044441810855653,0.002071173037092826
0.00044441810855653,0.00291847109772171
0.00047404598246029864,0.00291847109772171
0.00047404598246029864,0.0032009037845980044
0.0005036738563640673,0.0032009037845980044
0.0005036738563640673,0.0032479758990773865
0.000533301730267836,0.0032479758990773865
0.000533301730267836,0.004613067218979476
0.0005629296041716047,0.004613067218979476
0.0005629296041716047,0.005648653737525889
0.0006221853519791419,0.005648653737525889
0.0006221853519791419,0.006354735454716626
0.0006518132258829107,0.006354735454716626
0.0006518132258829107,0.006401807569196009
0.0006814410997866793,0.006401807569196009
0.0006814410997866793,0.007343249858783657
0.000711068973690448,0.007343249858783657
0.000711068973690448,0.007390321973263039
0.0007406968475942166,0.007390321973263039
0.0007406968475942166,0.008378836377330069
0.0007703247214979853,0.008378836377330069
0.0007703247214979853,0.008896629636603277
0.000799952595401754,0.008896629636603277
0.000799952595401754,0.009131990209000188
0.0008295804693055226,0.009131990209000188
0.0008295804693055226,0.009226134437958953
0.00088883621711306,0.009226134437958953
0.00088883621711306,0.00974392769723216
0.0009184640910168286,0.00974392769723216
0.0009184640910168286,0.010826586330257956
0.0009480919649205973,0.010826586330257956
0.0009480919649205973,0.01110901901713425
0.000977719838824366,0.01110901901713425
0.000977719838824366,0.011250235360572397
0.0010073477127281346,0.011250235360572397
0.0010073477127281346,0.011344379589531162
0.0010369755866319033,0.011344379589531162
0.0010369755866319033,0.01190924496328375
0.001066603460535672,0.01190924496328375
0.001066603460535672,0.011956317077763134
0.0011554870822469779,0.011956317077763134
0.0011554870822469779,0.012003389192242515
0.0011851149561507466,0.012003389192242515
0.0011851149561507466,0.012097533421201281
0.0012147428300545153,0.012097533421201281
0.0012147428300545153,0.012144605535680662
0.0012443707039582839,0.012144605535680662
0.0012443707039582839,0.012191677650160045
0.0012739985778620526,0.012191677650160045
0.0012739985778620526,0.012897759367350782
0.0013036264517658214,0.012897759367350782
0.0013036264517658214,0.013133119939747693
0.00133325432566959,0.013133119939747693
0.00133325432566959,0.013933345885897194
0.0013628821995733586,0.013933345885897194
0.0013628821995733586,0.013980418000376577
0.0013925100734771272,0.013980418000376577
0.0013925100734771272,0.01482771606100546
0.001422137947380896,0.01482771606100546
0.001422137947380896,0.01576915835059311
0.0014517658212846647,0.01576915835059311
0.0014517658212846647,0.016757672754660138
0.0014813936951884332,0.016757672754660138
0.0014813936951884332,0.017040105441536432
0.001511021569092202,0.017040105441536432
0.001511021569092202,0.017652042929768404
0.0015406494429959707,0.017652042929768404
0.0015406494429959707,0.01774618715872717
0.0015702773168997392,0.01774618715872717
0.0015702773168997392,0.017887403502165316
0.001599905190803508,0.017887403502165316
0.001599905190803508,0.01812276407456223
0.0016295330647072767,0.01812276407456223
0.0016295330647072767,0.01816983618904161
0.0016591609386110452,0.01816983618904161
0.0016591609386110452,0.018640557333835437
0.001688788812514814,0.018640557333835437
0.001688788812514814,0.018781773677273583
0.0017184166864185825,0.018781773677273583
0.0017184166864185825,0.02066465825644888
0.0017480445603223513,0.02066465825644888
0.0017480445603223513,0.021559028431557145
0.0018073003081298885,0.021559028431557145
0.0018073003081298885,0.021935605347392206
0.0018369281820336573,0.021935605347392206
0.0018369281820336573,0.022500470721144795
0.001866556055937426,0.022500470721144795
0.001866556055937426,0.022924119751459235
0.0018961839298411946,0.022924119751459235
0.0018961839298411946,0.023112408209376767
0.0019258118037449633,0.023112408209376767
0.0019258118037449633,0.02334776878177368
0.001955439677648732,0.02334776878177368
0.001955439677648732,0.02424213895688194
0.001985067551552501,0.02424213895688194
0.001985067551552501,0.024477499529278857
0.002014695425456269,0.024477499529278857
0.002014695425456269,0.024712860101675768
0.002044323299360038,0.024712860101675768
0.002044323299360038,0.024854076445113914
0.0020739511732638066,0.024854076445113914
0.0020739511732638066,0.025418941818866503
0.0021035790471675754,0.025418941818866503
0.0021035790471675754,0.02551308604782527
0.002133206921071344,0.02551308604782527
0.002133206921071344,0.026030879307098475
0.0022517184166864187,0.026030879307098475
0.0022517184166864187,0.026784033138768593
0.0022813462905901874,0.026784033138768593
0.0022813462905901874,0.026831105253247976
0.0023109741644939557,0.026831105253247976
0.0023109741644939557,0.027066465825644887
0.0023406020383977245,0.027066465825644887
0.0023406020383977245,0.027207682169083036
0.002370229912301493,0.027207682169083036
0.002370229912301493,0.02734889851252118
0.002399857786205262,0.02734889851252118
0.002399857786205262,0.02829034080210883
0.0024591135340127994,0.02829034080210883
0.0024591135340127994,0.02866691771794389
0.0024887414079165678,0.02866691771794389
0.0024887414079165678,0.02965543212201092
0.0025183692818203365,0.02965543212201092
0.0025183692818203365,0.030126153266804744
0.0025479971557241052,0.030126153266804744
0.0025479971557241052,0.030173225381284127
0.002577625029627874,0.030173225381284127
0.002577625029627874,0.031585388815665597
0.0026072529035316427,0.031585388815665597
0.0026072529035316427,0.03163246093014498
0.002636880777435411,0.03163246093014498
0.002636880777435411,0.03196196573150066
0.00266650865133918,0.03196196573150066
0.00266650865133918,0.03247975899077386
0.0026961365252429485,0.03247975899077386
0.0026961365252429485,0.03252683110525325
0.0027257643991467173,0.03252683110525325
0.0027257643991467173,0.033279984936923364
0.002755392273050486,0.033279984936923364
0.002755392273050486,0.03422142722651102
0.0027850201469542544,0.03422142722651102
0.0027850201469542544,0.034268499340990397
0.002814648020858023,0.034268499340990397
0.002814648020858023,0.034598004142346074
0.002844275894761792,0.034598004142346074
0.002844275894761792,0.03488043682922237
0.0028739037686655606,0.03488043682922237
0.0028739037686655606,0.03525701374505743
0.0029035316425693293,0.03525701374505743
0.0029035316425693293,0.035633590660892486
0.002933159516473098,0.035633590660892486
0.002933159516473098,0.03577480700433063
0.0029627873903768664,0.03577480700433063
0.0029627873903768664,0.036151383920165696
0.002992415264280635,0.036151383920165696
0.002992415264280635,0.03643381660704199
0.003022043138184404,0.03643381660704199
0.003022043138184404,0.03690453775183581
0.0030516710120881726,0.03690453775183581
0.0030516710120881726,0.036951609866315197
0.0030812988859919414,0.036951609866315197
0.0030812988859919414,0.03709282620975334
0.0031109267598957097,0.03709282620975334
0.0031109267598957097,0.03723404255319149
0.0031405546337994784,0.03723404255319149
0.0031405546337994784,0.03737525889662964
0.003170182507703247,0.03737525889662964
0.003170182507703247,0.038316701186217286
0.003199810381607016,0.038316701186217286
0.003199810381607016,0.038928638674449255
0.0032294382555107847,0.038928638674449255
0.0032294382555107847,0.03921107136132555
0.0032590661294145534,0.03921107136132555
0.0032590661294145534,0.03939935981924308
0.0032886940033183217,0.03939935981924308
0.0032886940033183217,0.04005836942195443
0.0033183218772220905,0.04005836942195443
0.0033183218772220905,0.04034080210883073
0.0033479497511258592,0.04034080210883073
0.0033479497511258592,0.040529090566748256
0.003377577625029628,0.040529090566748256
0.003377577625029628,0.041235172283939
0.0034072054989333967,0.041235172283939
0.0034072054989333967,0.04137638862737714
0.0034664612467409338,0.04137638862737714
0.0034664612467409338,0.04156467708529467
0.0035257169945484713,0.04156467708529467
0.0035257169945484713,0.0420353982300885
0.00355534486845224,0.0420353982300885
0.00355534486845224,0.04212954245904726
0.0035849727423560083,0.04212954245904726
0.0035849727423560083,0.04236490303144417
0.003614600616259777,0.04236490303144417
0.003614600616259777,0.04274147994727923
0.003644228490163546,0.04274147994727923
0.003644228490163546,0.042976840519676145
0.0036738563640673146,0.042976840519676145
0.0036738563640673146,0.04349463377894935
0.0037034842379710833,0.04349463377894935
0.0037034842379710833,0.043777066465825645
0.003733112111874852,0.043777066465825645
0.003733112111874852,0.044530220297495766
0.0037627399857786204,0.044530220297495766
0.0037627399857786204,0.04504801355676897
0.003792367859682389,0.04504801355676897
0.003792367859682389,0.0452363020146865
0.003821995733586158,0.0452363020146865
0.003821995733586158,0.04533044624364527
0.0038812514813936954,0.04533044624364527
0.0038812514813936954,0.045424590472604026
0.003910879355297464,0.045424590472604026
0.003910879355297464,0.045659951045000945
0.003940507229201233,0.045659951045000945
0.003940507229201233,0.04584823950291847
0.003970135103105002,0.04584823950291847
0.003970135103105002,0.045989455846356615
0.0039997629770087695,0.045989455846356615
0.0039997629770087695,0.04617774430427415
0.004059018724816307,0.04617774430427415
0.004059018724816307,0.04664846544906797
0.004088646598720076,0.04664846544906797
0.004088646598720076,0.047260402937299946
0.0041182744726238445,0.047260402937299946
0.0041182744726238445,0.047825268311052535
0.004147902346527613,0.047825268311052535
0.004147902346527613,0.04904914328751647
0.004177530220431382,0.04904914328751647
0.004177530220431382,0.049190359630954625
0.004207158094335151,0.049190359630954625
0.004207158094335151,0.049755225004707214
0.0042367859682389195,0.049755225004707214
0.0042367859682389195,0.05017887403502165
0.004266413842142688,0.05017887403502165
0.004266413842142688,0.05027301826398042
0.004296041716046456,0.05027301826398042
0.004296041716046456,0.0503200903784598
0.004355297463853994,0.0503200903784598
0.004355297463853994,0.050602523065336094
0.004384925337757762,0.050602523065336094
0.004384925337757762,0.05064959517981548
0.004414553211661531,0.05064959517981548
0.004414553211661531,0.05097909998117115
0.0044441810855653,0.05097909998117115
0.0044441810855653,0.05116738843908868
0.0044738089594690686,0.05116738843908868
0.0044738089594690686,0.05173225381284127
0.004503436833372837,0.05173225381284127
0.004503436833372837,0.051920542270758804
0.004533064707276606,0.051920542270758804
0.004533064707276606,0.05210883072867633
0.004562692581180375,0.05210883072867633
0.004562692581180375,0.053332705705140274
0.0045923204550841435,0.053332705705140274
0.0045923204550841435,0.05361513839201657
0.004621948328987911,0.05361513839201657
0.004621948328987911,0.05389757107889286
0.00465157620289168,0.05389757107889286
0.00465157620289168,0.054368292223686686
0.004681204076795449,0.054368292223686686
0.004681204076795449,0.05441536433816607
0.004710831950699218,0.05441536433816607
0.004710831950699218,0.05446243645264545
0.004740459824602986,0.05446243645264545
0.004740459824602986,0.055168518169836187
0.004770087698506755,0.055168518169836187
0.004770087698506755,0.056015816230465074
0.004799715572410524,0.056015816230465074
0.004799715572410524,0.05639239314630013
0.004829343446314293,0.05639239314630013
0.004829343446314293,0.05658068160421766
0.004858971320218061,0.05658068160421766
0.004858971320218061,0.05714554697797025
0.00488859919412183,0.05714554697797025
0.00488859919412183,0.05733383543588778
0.004918227068025599,0.05733383543588778
0.004918227068025599,0.05771041235172284
0.004947854941929367,0.05771041235172284
0.004947854941929367,0.05775748446620222
0.0049774828158331355,0.05775748446620222
0.0049774828158331355,0.05832234983995481
0.005007110689736904,0.05832234983995481
0.005007110689736904,0.05855771041235172
0.005036738563640673,0.05855771041235172
0.005036738563640673,0.05869892675578987
0.005066366437544442,0.05869892675578987
0.005066366437544442,0.059263792129542456
0.0050959943114482105,0.059263792129542456
0.0050959943114482105,0.05992280173225381
0.005125622185351979,0.05992280173225381
0.005125622185351979,0.06015816230465072
0.005155250059255748,0.06015816230465072
0.005155250059255748,0.061146676708717755
0.005184877933159517,0.061146676708717755
0.005184877933159517,0.061664469967990965
0.0052145058070632855,0.061664469967990965
0.0052145058070632855,0.06218226322726417
0.005244133680967054,0.06218226322726417
0.005244133680967054,0.062464695914140465
0.005273761554870822,0.062464695914140465
0.005273761554870822,0.06260591225757861
0.005303389428774591,0.06260591225757861
0.005303389428774591,0.06270005648653737
0.00533301730267836,0.06270005648653737
0.00533301730267836,0.06302956128789305
0.005362645176582128,0.06302956128789305
0.005362645176582128,0.06321784974581059
0.005392273050485897,0.06321784974581059
0.005392273050485897,0.06359442666164564
0.005451528798293435,0.06359442666164564
0.005451528798293435,0.06373564300508379
0.005481156672197203,0.06373564300508379
0.005481156672197203,0.06495951798154773
0.005510784546100972,0.06495951798154773
0.005510784546100972,0.0650536622105065
0.005540412420004741,0.0650536622105065
0.005540412420004741,0.0655714554697797
0.005570040293908509,0.0655714554697797
0.005570040293908509,0.06618339295801168
0.0055996681678122774,0.06618339295801168
0.0055996681678122774,0.06623046507249106
0.005629296041716046,0.06623046507249106
0.005629296041716046,0.06632460930144982
0.005658923915619815,0.06632460930144982
0.005658923915619815,0.06641875353040859
0.005688551789523584,0.06641875353040859
0.005688551789523584,0.06646582564488797
0.0057181796634273524,0.06646582564488797
0.0057181796634273524,0.06651289775936735
0.00577743541123489,0.06651289775936735
0.00577743541123489,0.06670118621728488
0.005807063285138659,0.06670118621728488
0.005807063285138659,0.06731312370551686
0.005866319032946196,0.06731312370551686
0.005866319032946196,0.06778384485031068
0.005895946906849964,0.06778384485031068
0.005895946906849964,0.06811334965166635
0.0059552026546575015,0.06811334965166635
0.0059552026546575015,0.06839578233854264
0.00598483052856127,0.06839578233854264
0.00598483052856127,0.06853699868198079
0.006014458402465039,0.06853699868198079
0.006014458402465039,0.06863114291093957
0.006044086276368808,0.06863114291093957
0.006044086276368808,0.06952551308604782
0.0060737141502725765,0.06952551308604782
0.0060737141502725765,0.0703728111466767
0.006103342024176345,0.0703728111466767
0.006103342024176345,0.07117303709282621
0.006132969898080114,0.07117303709282621
0.006132969898080114,0.07140839766522313
0.006162597771983883,0.07140839766522313
0.006162597771983883,0.07159668612314066
0.0061922256458876515,0.07159668612314066
0.0061922256458876515,0.07164375823762004
0.006221853519791419,0.07164375823762004
0.006221853519791419,0.07169083035209942
0.006251481393695188,0.07169083035209942
0.006251481393695188,0.07187911881001695
0.006281109267598957,0.07187911881001695
0.006281109267598957,0.07249105629824892
0.006310737141502726,0.07249105629824892
0.006310737141502726,0.07263227264168706
0.006340365015406494,0.07263227264168706
0.006340365015406494,0.0730559216720015
0.006369992889310263,0.0730559216720015
0.006369992889310263,0.07352664281679533
0.006399620763214032,0.07352664281679533
0.006399620763214032,0.07366785916023348
0.006429248637117801,0.07366785916023348
0.006429248637117801,0.07446808510638298
0.006458876511021569,0.07446808510638298
0.006458876511021569,0.07475051779325928
0.006518132258829107,0.07475051779325928
0.006518132258829107,0.07479758990773866
0.006547760132732875,0.07479758990773866
0.006547760132732875,0.07484466202221804
0.0065773880066366435,0.07484466202221804
0.0065773880066366435,0.07517416682357371
0.006607015880540412,0.07517416682357371
0.006607015880540412,0.0752212389380531
0.006636643754444181,0.0752212389380531
0.006636643754444181,0.0755036716249294
0.00666627162834795,0.0755036716249294
0.00666627162834795,0.07569196008284693
0.0066958995022517185,0.07569196008284693
0.0066958995022517185,0.07583317642628506
0.006725527376155487,0.07583317642628506
0.006725527376155487,0.07790434946337789
0.006755155250059256,0.07790434946337789
0.006755155250059256,0.07846921483713049
0.006784783123963025,0.07846921483713049
0.006784783123963025,0.0787045754095274
0.00687366674567433,0.0787045754095274
0.00687366674567433,0.07945772924119751
0.006903294619578099,0.07945772924119751
0.006903294619578099,0.07969308981359442
0.006962550367385636,0.07969308981359442
0.006962550367385636,0.08044624364526455
0.006992178241289405,0.08044624364526455
0.006992178241289405,0.08063453210318207
0.007021806115193174,0.08063453210318207
0.007021806115193174,0.0808228205610996
0.0070514339890969426,0.0808228205610996
0.0070514339890969426,0.08148183016381096
0.007081061863000711,0.08148183016381096
0.007081061863000711,0.08171719073620787
0.00711068973690448,0.08171719073620787
0.00711068973690448,0.0819054791941254
0.007140317610808249,0.0819054791941254
0.007140317610808249,0.08223498399548107
0.007169945484712017,0.08223498399548107
0.007169945484712017,0.0824232724533986
0.007229201232519554,0.0824232724533986
0.007229201232519554,0.08303520994163058
0.007258829106423323,0.08303520994163058
0.007258829106423323,0.08327057051402749
0.007288456980327092,0.08327057051402749
0.007288456980327092,0.08388250800225946
0.00731808485423086,0.08388250800225946
0.00731808485423086,0.08454151760497082
0.007377340602038398,0.08454151760497082
0.007377340602038398,0.08520052720768218
0.007406968475942167,0.08520052720768218
0.007406968475942167,0.08557710412351723
0.007436596349845935,0.08557710412351723
0.007436596349845935,0.085671248352476
0.007466224223749704,0.085671248352476
0.007466224223749704,0.08576539258143476
0.007525479971557241,0.08576539258143476
0.007525479971557241,0.08609489738279044
0.0075551078454610095,0.08609489738279044
0.0075551078454610095,0.08614196949726982
0.007584735719364778,0.08614196949726982
0.007584735719364778,0.08684805121446056
0.007614363593268547,0.08684805121446056
0.007614363593268547,0.08694219544341932
0.007643991467172316,0.08694219544341932
0.007643991467172316,0.08703633967237809
0.0076736193410760845,0.08703633967237809
0.0076736193410760845,0.08755413293165129
0.007732875088883622,0.08755413293165129
0.007732875088883622,0.08764827716061005
0.007762502962787391,0.08764827716061005
0.007762502962787391,0.08774242138956882
0.0077921308366911595,0.08774242138956882
0.0077921308366911595,0.0877894935040482
0.007821758710594928,0.0877894935040482
0.007821758710594928,0.08854264733571832
0.007881014458402466,0.08854264733571832
0.007881014458402466,0.08858971945019771
0.007910642332306234,0.08858971945019771
0.007910642332306234,0.08896629636603276
0.007940270206210003,0.08896629636603276
0.007940270206210003,0.08971945019770287
0.007999525954017539,0.08971945019770287
0.007999525954017539,0.09000188288457918
0.008029153827921309,0.09000188288457918
0.008029153827921309,0.09070796460176991
0.008058781701825076,0.09070796460176991
0.008058781701825076,0.09113161363208436
0.008088409575728846,0.09113161363208436
0.008088409575728846,0.09122575786104312
0.008118037449632614,0.09122575786104312
0.008118037449632614,0.09160233477687818
0.008147665323536384,0.09160233477687818
0.008147665323536384,0.09193183957823385
0.008177293197440151,0.09193183957823385
0.008177293197440151,0.09202598380719262
0.008206921071343921,0.09202598380719262
0.008206921071343921,0.09244963283750707
0.008236548945247689,0.09244963283750707
0.008236548945247689,0.09268499340990398
0.008266176819151459,0.09268499340990398
0.008266176819151459,0.09273206552438336
0.008295804693055226,0.09273206552438336
0.008295804693055226,0.09296742609678027
0.008325432566958994,0.09296742609678027
0.008325432566958994,0.09306157032573903
0.008355060440862764,0.09306157032573903
0.008355060440862764,0.0931557145546978
0.008384688314766532,0.0931557145546978
0.008384688314766532,0.09334400301261532
0.008414316188670301,0.09334400301261532
0.008414316188670301,0.0947561664469968
0.00844394406257407,0.0947561664469968
0.00844394406257407,0.09494445490491434
0.008473571936477839,0.09494445490491434
0.008473571936477839,0.09508567124835247
0.008532827684285376,0.09508567124835247
0.008532827684285376,0.09522688759179063
0.008592083432092912,0.09522688759179063
0.008592083432092912,0.09583882508002259
0.008621711305996682,0.09583882508002259
0.008621711305996682,0.09706270005648654
0.00865133917990045,0.09706270005648654
0.00865133917990045,0.09720391639992468
0.008710594927707987,0.09720391639992468
0.008710594927707987,0.09790999811711543
0.008740222801611757,0.09790999811711543
0.008740222801611757,0.09800414234607419
0.008769850675515525,0.09800414234607419
0.008769850675515525,0.09819243080399172
0.008799478549419294,0.09819243080399172
0.008799478549419294,0.09866315194878554
0.008829106423323062,0.09866315194878554
0.008829106423323062,0.09913387309357936
0.008858734297226832,0.09913387309357936
0.008858734297226832,0.09941630578045565
0.0088883621711306,0.09941630578045565
0.0088883621711306,0.09946337789493503
0.008917990045034367,0.09946337789493503
0.008917990045034367,0.09988702692524948
0.008947617918938137,0.09988702692524948
0.008947617918938137,0.10002824326868763
0.008977245792841905,0.10002824326868763
0.008977245792841905,0.10045189229900207
0.009006873666745675,0.10045189229900207
0.009006873666745675,0.10078139710035774
0.009066129414553212,0.10078139710035774
0.009066129414553212,0.10125211824515157
0.00912538516236075,0.10125211824515157
0.00912538516236075,0.10129919035963096
0.009155013036264517,0.10129919035963096
0.009155013036264517,0.10167576727546601
0.009184640910168287,0.10167576727546601
0.009184640910168287,0.10219356053473921
0.009214268784072055,0.10219356053473921
0.009214268784072055,0.10285257013745057
0.009243896657975823,0.10285257013745057
0.009243896657975823,0.10308793070984748
0.009273524531879592,0.10308793070984748
0.009273524531879592,0.1036057239691207
0.00930315240578336,0.1036057239691207
0.00930315240578336,0.10384108454151761
0.00933278027968713,0.10384108454151761
0.00933278027968713,0.10393522877047637
0.009362408153590898,0.10393522877047637
0.009362408153590898,0.10426473357183205
0.009421663901398435,0.10426473357183205
0.009421663901398435,0.10459423837318772
0.009451291775302205,0.10459423837318772
0.009451291775302205,0.10482959894558463
0.009480919649205973,0.10482959894558463
0.009480919649205973,0.10487667106006401
0.009510547523109742,0.10487667106006401
0.009510547523109742,0.10492374317454341
0.00954017539701351,0.10492374317454341
0.00954017539701351,0.10581811334965166
0.009569803270917278,0.10581811334965166
0.009569803270917278,0.10591225757861043
0.009599431144821048,0.10591225757861043
0.009599431144821048,0.1062417623799661
0.009629059018724816,0.1062417623799661
0.009629059018724816,0.10647712295236302
0.009658686892628585,0.10647712295236302
0.009658686892628585,0.10657126718132179
0.009688314766532353,0.10657126718132179
